Genome	EHI00404	EHI00389	EHI01557	EHI01559	EHI01459	EHI00144	EHI00413	EHI01554	EHI01513	EHI00405	EHI01556	EHI00408	EHI01470	EHI01486	EHI01468	EHI01524	EHI00380	EHI00142	EHI00410	EHI01498	EHI00418	EHI01480	EHI00393	EHI01552	EHI01453	EHI01471	EHI01523	EHI01464	EHI01454	EHI00394	EHI01455	EHI00387	EHI00374	EHI01500	EHI01506	EHI01467	EHI01499	EHI01458	EHI01487	EHI00402	EHI01478	EHI01517	EHI01525	EHI00414	EHI00367	EHI01501	EHI00377	EHI00382	EHI00361	EHI00385	EHI01493	EHI01462	EHI00399	EHI00420	EHI01474	EHI01484	EHI00375	EHI01530	EHI01549	EHI01475	EHI01497	EHI01456	EHI01472	EHI01505	EHI01551	EHI01518	EHI00368	EHI01553	EHI01516	EHI01504	EHI00411	EHI00363	EHI01483	EHI01457	EHI01469	EHI01521	EHI00371	EHI01485	EHI01529	EHI01550	EHI00383	EHI01494	EHI01463	EHI00406	EHI01558	EHI01511	EHI01482	EHI01515	EHI00276	EHI00400	EHI01460	EHI00161	EHI01507	EHI00392	EHI00398	EHI01476	EHI01520	EHI00391	EHI01503	EHI01526	EHI00365	EHI00381	EHI01473	EHI00416	EHI01477	EHI01495	EHI01491	EHI01514	EHI00417	EHI01527	EHI01465	EHI01528	EHI01512	EHI00376	EHI01492	EHI01510	EHI00169	EHI01519	EHI01522	EHI01502	EHI01508	EHI01496	EHI01461
EHA02488_bin.12	0.016090065	0.0009313119	0.06905007	0.0015839281	0.03155912	0.008760243	0.0010064244	0.001000678	0.014382592	0.0045260363	0.26933262	0.0072969873	0.009660771	0.0017357947	0.008620279	0	0.077189304	0.009310657	0.022507457	0	0.003476515	0.01677839	0.11808535	0.02063252	0.0038143154	0.020579983	0.2053352	0.019431952	0.00093870005	0.0063065705	0.03141341	0.04349461	0.008018148	0.00091571483	0.00063414586	0.018186647	0.16095977	0.014685094	0.0058316793	0.015790027	0	0.00241509	0	0.010032228	0	0.011614105	0.0065232883	0.032847524	6.156756e-05	0.01507297	0.0005791455	0.007970536	0.011377685	0	0.0019972515	6.156756e-05	0.05291855	0.015733385	0.007113926	0.5805398	0.080192976	0.0060479864	0.00040880858	0.22288975	0.006147726	0	0	0.005683507	0.0006591833	0.0015654578	0.019891657	0	0.0013947104	0.0059761577	0.005238578	0.003090281	0.00013667998	5.6642155e-05	0.68560404	0.00938618	0.0037457703	0.010186148	0.012547058	0.013083517	0.00073675846	0.0002672032	0.0036041648	0.0010372081	0.30445322	0.03185095	0.011901009	0.01172862	0.3265691	0.006593065	0.020013152	0.03823756	0.003999018	0.022941714	0.297776	0.14335267	0.0033866263	0.0014669497	0.069472425	0.0051203687	0.011229512	0.020840619	0.12481509	0.65738267	0.07490679	0.013865835	0.0066521694	0.0029757654	0.00079955737	0.19206041	0	0.9873688	0.0068754544	0.00960536	4.4739092e-05	0.17706501	0.034236487	0.0002614569	0.0130038895
EHA02488_bin.132	0.60678	0.007874513	0.07173732	0.004159365	0.06801941	0.54020566	0.0029957085	0.5013373	0.98333186	0.006258706	0.40491384	0.44085062	0.005290947	0.0007411671	0.5545686	0	0.08518904	0.32140616	0.0068619177	0	0.010082149	0.9875678	0.08102898	0.017720412	0.20774925	0.44233263	0.68307054	0.81563324	0.0015433796	0.0041072867	0.54817706	0.045622647	0.0029456995	0.005247491	0.0012191837	0.9544963	0.382574	0.013356873	0.009071624	0.6410599	0.000103466795	0.0099404	0.00015933886	0.54852265	2.7936034e-05	0.00015382063	0.25559297	0.3060841	0	0.3100993	0.0006704648	0.009514806	0.26895744	0	0.0077327634	0.001109164	0.15369923	0.009527567	0.29868898	0.19610614	0.8732659	0.031500466	0.0075423843	0.18447715	0.11539376	0	0	0.0033171454	0.00297536	0.0035813306	0.0039365664	6.518408e-05	0.0025514911	0.005617902	0.82355636	0.0038562075	9.484456e-05	0.00086532725	0.89534575	0.17220254	0.0151916845	0.6350785	0.8671704	0.089193895	0.005855186	0.0032302332	0.8191935	0.004092457	0.059980735	0.006876748	0.010191134	0.38427982	0.14243549	0.076887555	0.5280152	0.009866249	0.0049643368	0.010566373	0.041058037	0.008131456	0.017952869	0.0036165093	0.67520463	0.4261735	0.8625509	0.0023097238	0.18371391	0.2410021	0.10179339	0.36668527	0.88338226	0.0015137192	0.007472027	0.12687685	0	0.92493516	0.7428112	0.0046867006	0.0004680148	0.15474218	0.40737498	0.010571202	0.002729799
EHA02488_bin.134	0.09791755	0.00015187956	0.0019228633	0.00020968447	0.11760352	0.41065174	8.500722e-05	0.00038026564	0.12502521	0.0005038095	0.2123265	0.03389918	0.00034002887	0	0.24851917	0	0.31362054	0.025281714	0.005477865	0	0.00025502167	0.0012660408	0.15521638	8.500722e-05	0.1923583	0.0004018008	0.11080578	0.7189531	0	0.00015414643	0.05707838	0.06957104	0.00016888102	8.500722e-05	0.0024805106	0.03350701	0.27039889	0.0016202376	0.00011390967	0.22820868	0	0.00038026564	0	0.09635285	0	0.0001643473	0.34008497	0.107328415	0	0.112473056	0	0.0014332217	0.013026507	0	0.001784585	0.0001377117	0.13320404	8.5573934e-05	0.0066067614	0.21613425	0.044807874	0.0031492342	0.00017001443	0.07601345	0.00017001443	0	0	8.500722e-05	0	0.0008268369	0.0007049932	0	0	0	0.43511626	0.00016944773	0	0	0.009400099	0.0030511925	0.0005480132	0.49475676	0.4724622	0.02037963	8.500722e-05	0	0.011027137	0.00035476347	0.06060448	0	0.00017001443	0.013639125	0.035155587	0.025278881	0.0075435406	0	0.00042616954	0	0.14616652	0.1817715	0.0006415211	8.330707e-05	0.093752764	0.0123685505	0.074586466	0.00012807755	0.06650341	0.7960597	0.3175904	0.0017160124	0.0093728965	0	8.500722e-05	0.02844625	0	0.0043166666	0.024953587	0.00075599755	0.00031736027	0.12611388	0.16846788	0.0013980854	0.00016264715
EHA02488_bin.135	0.00062102353	0	0.077256724	0	0.31701785	0.0004102942	0	0	0.020453306	0	0.3074862	0.076341234	0	0	0.76689845	0	0.0042090043	0.00013257806	0	0	0	0.0005554323	0	0	0.00020933377	0.77234113	0.00028748505	0.34017435	0	0	0.03722373	0.17755412	0	0	0	0.0011541268	0.4111734	0	0	0.30152437	0	0	0	0.30044422	0	0	0.0013355495	0.7386482	0	0.07436094	0	0	0.035274137	0	0.00021352046	0	0.017535193	0	0.00020933377	0.10658718	0.10142779	0	0	0.4222904	0.005215202	0	0	0	0	0.00074243714	0	0	0	0	0.17789324	0.0001814226	0	0.00020933377	0.5316213	0.008849236	0	0.38501367	0.0019161018	0.00020235598	0	0	0.20929609	0	0.019674584	0	0	0	0.0023696583	0.0036047276	0.06877312	0	0.00024561828	0	0.088595636	0.37361196	0	0.00023305826	0.026323024	0.0009280464	0.07959707	0	0.14423236	0.016014034	0.34771177	0	0.00081221503	0.0011136556	0	0.25395676	0	0.00020375154	0.0029195084	0	0.00041866754	0.032693747	0.014699418	0	0
EHA02488_bin.137	0.34182078	0	0.0061683035	0	0.09628975	0.10781103	0	0	0.26015875	0	0.44747013	0.06912769	0	0	0.19621521	0	0.028442781	0.05155183	0.00026244376	0	0	0.8894552	0.24473669	0	0.41508108	0.18035224	0.2861258	0.15941097	0.00013122188	0	0.21429321	0.05164631	0	0.00016971363	0.0003621724	0.4932368	0.0007873313	0.00026244376	0	0.1095904	0	0.00013647076	0	0.22734366	0	0	0	0.31039575	0	0.116995685	0	0.00020033208	0.01498379	0	0.00013122188	0	0.00959407	0	0.2328095	0.0004041634	0.58281326	0.043525424	0	0.39054084	0	0	0	7.523388e-05	0	0.00042078484	0	0	0	0.00013122188	0.0013192174	0.00013122188	0	7.0859816e-05	0.0006132436	0.019374475	0.0001530922	0.12559597	0.51616126	0.24594305	0	0	0.049009625	0.0007243448	0.061928857	0	0	0.13513668	0.11322349	0.089254506	0.07917229	0	0	0	0.0005957474	0.0028028996	0.00062111695	0.00013122188	0.291729	0.04420428	0.14828947	0	0.05652164	0.0005248875	0.38453174	0.13971107	0.20639716	0	0.00013122188	0.3524235	0	0.0007855817	0.28785184	0.0007024745	0	0.0062934016	0.090100445	8.223238e-05	0
EHA02488_bin.139	0.007223328	0.04638737	0.2045464	0.0018901763	0.118540436	0.03459687	0.0026388543	0.011126364	0.8865717	0.056445375	0.23254634	0.13111147	0.04882372	0.00029490996	0.14751004	4.6005956e-05	0.28906015	0.015248812	0.0037378855	0	0.008330224	0.9137302	0.0042765876	0.049243283	0.025165258	0.08112816	0.13271067	0.46678704	0.0009252309	0.013044458	0.1125868	0.15541205	0.0014383743	0.0010895941	0.00020211164	0.028631827	0.17452379	0.013040526	0.0024599424	0.17607541	0	0.011374088	0	0.120635875	0.00012071648	0	0.08539885	0.5607914	0.00011796399	0.21900919	0.00054027507	0.003322259	0.11707218	0.000100662604	0.0106906835	0.006810454	0.07894661	0.019646509	0.14297669	0.5180039	0.06723712	0.3556626	0.004269903	0.10305806	0.12694341	0	0	0.0027406968	0.015253137	0.003753221	0.008151704	5.7409143e-05	0.000986179	0.0028736028	0.8853347	0.0039765663	0	0.0060495865	0.04503983	0.048540216	0.005203785	0.069935344	0.0065729534	0.029928643	0.024773223	0.04236755	0.020330306	0.0038943845	0.3547547	0.030834213	0.0074116774	0.092202224	0.21669355	0.003235359	0.034401838	0.0018846713	0.014360149	0.013798248	0.206691	0.12929168	0.011791287	0.015083662	0.63267076	0.0075052623	0.40473917	0.011455876	0.35041675	0.40965825	0.11490086	0.14256813	0.4396687	0.00322081	0.007189512	0.25048354	8.925942e-05	0.78237253	0.058729157	0.003017519	0.0002457583	0.17474635	0.117791764	0.02857599	0.0047881585
EHA02488_bin.142	0.04251001	0.0048745736	0.0009920003	0.03359495	0.0013942885	0.011935068	0.010154024	0.000799399	0.71247005	0.00067048037	0.0073866746	0.005204377	0.00037484773	0	0.009577256	0	0.0004121254	0.08260577	0.0022055956	0.00015532364	0.00022987899	0.0051085944	0.0054249372	0.0016096707	0.0016448774	0.99111134	0.086003736	0.006858574	0.0015102635	0.003510832	0.020558637	0.01071992	0.00031116503	0.00043542395	0	0.0074079023	0.0042035757	0.0016288272	0.00023298546	0.009325631	0	0.00065753673	0	0.00061197515	0	0	0.0025742305	0.012864422	0	0.0049496465	0	0.0011566434	0.0015796414	0	0	0.00015428815	0.0074865995	0.0031256294	0.11839078	0.0053933547	0.0015527187	0.0016189901	0.0035232578	0.0029853203	0.0044945483	0	0	4.5043857e-05	0.001857153	0.00015532364	0.004218072	0.00023298546	0.00020865143	0.0023288191	0.038003553	0.004188561	0	0.0026275583	0.006275075	0.00610629	0.00024592908	0.071026914	0.01090579	0.50206035	0.00023298546	0.00014445098	0.0073074596	0	0.0023231239	0	0.0007419293	0.0049600014	0.0031603184	0.0033518842	0.009432805	0.002512101	0.0062424573	0.004058607	0.009343753	0.0056268577	0.001059825	0.00692847	0.010185089	0.002711433	0.009289907	7.7144075e-05	0.0032576544	0.004084494	0.007871284	0.007004061	0.9508535	0	0.00418183	0.002237696	0	0.0025410948	0.013670552	0.0064857975	0	0.003862899	0.010801206	0.00014445098	0
EHA02488_bin.145	0.034451608	0.002520722	0.028546164	0.0016497691	0.01884515	0.23537344	0.0010239347	0.00042707406	0.62757635	0.0028237882	0.019734066	0.019185303	0.00061772176	0.00014660752	0.017343726	8.692145e-05	0.014024487	0.06240091	0.01957587	0	0.00334184	0.28008583	0.0136999795	0.0012047313	0.032176584	0.09830121	0.104160875	0.8590893	0	0.00041954088	0.0138251465	0.02217598	0.0022222917	0	0.00019180667	0.64840215	0.028722323	0.0010807234	0.00028684078	0.15590464	0	0.0017337932	0	0.048484784	0.00012748479	0	0.118563175	0.06236498	0.0002033962	0.102560356	0	0.0010094477	0.011324126	0.000115315794	0.0005731021	0.00095555646	0.013770675	0.0041391994	0.08674819	0.11169174	0.22609892	0.011084802	0.00072840176	0.0072718486	0.013496004	0	0	0.0017674029	0.0003476858	0.00060845015	0.0005980196	8.80804e-05	0.00016978657	0.00087964506	0.17715403	0.0014568035	0	0.0010262526	0.09551566	0.023866892	0.0035718922	0.32547447	0.28277403	0.013420672	0.00060845015	8.692145e-05	0.075317435	0.01402043	0.010969487	0.0067694425	0.0003604343	0.08147843	0.07871201	0.010416087	0.056230646	0.0007231865	0.018825447	0.0007075406	0.011652689	0.0061557773	0.0015906625	0.042717837	0.07068742	0.004876873	0.067141026	0.0005342772	0.09916636	0.070526905	0.02953649	0.05378062	0.103637606	0.00041606402	0.048642404	0.027683903	8.692145e-05	0.042672057	0.07901044	0.00092368526	0.0002619233	0.03190365	0.08849241	0.0003453679	0.0005215287
EHA02488_bin.146	0.029866572	0.0033874048	0.30861795	0.000470911	0.016453946	0.022342362	0.00068360957	0.0010229358	0.45434844	0.0011702927	0.26096267	0.042729426	0.0027601242	0.00043981735	0.047335792	0	0.037250638	0.18323214	0.0016222771	0	0.002174302	0.874794	0.06109856	0.0044720774	0.088144176	0.3256852	0.14435427	0.107516415	0.0010495231	0.0019350161	0.034613084	0.08433858	0.0031373037	0.0016204746	0.0008197006	0.1156634	0.11290373	0.005095302	0.0013176495	0.07937621	0	0.0017245706	0	0.054810435	0	6.759488e-05	0.14532809	0.49427044	6.5341716e-05	0.29247314	6.759488e-05	0.001200485	0.05445083	0	0.004787971	0.0010932345	0.045563906	0.003228782	0.072128244	0.010762457	0.2824186	0.73437375	0.0012586167	0.10677783	0.2033556	0	0	0.0019255528	0.0013167482	0.0015222367	0.001320804	0	0.0008408803	0.0036357034	0.27916822	0.0010423131	0	0.00064079947	0.137433	0.044232737	0.0027542661	0.055521984	0.22393282	0.1239262	0.0031855213	0.0009152347	0.019131605	0.002460003	0.13956991	0.002970119	0.0013352241	0.032933578	0.4479382	0.053263865	0.089777716	0.0013609102	0.00225136	0.0062079136	0.12279195	0.112632446	0.0037443058	0.0014438266	0.21641222	0.003237344	0.16468546	0.0033522553	0.10726812	0.9391696	0.026689613	0.08870746	0.01920686	0.0007962677	0.005053844	0.06040053	0	0.7423486	0.031556442	0.007555756	0.00020143275	0.13583146	0.2504656	0.0022378413	0.00013383786
EHA02488_bin.147	0.0008910516	0.0019643262	0.0017936155	0.00061936147	0.09799397	0.0024981678	9.8018965e-05	4.9338403e-05	0.9823513	0.0012130669	0.39195877	0.001608432	0.0028833363	0	0.003863855	0	0.0014114073	0.0014429839	0.0013630557	0	0.0020883302	0.010276532	0.0020389918	0.0012183296	0.46843067	0.0010324883	0.57088315	0.8197642	0.0021879938	0.0016528366	0.0032270607	0.022292078	0.00075750897	0.00034405314	0.0019366968	0.0071530817	0.03129239	0.0011594525	0.00050621206	0.2513489	9.867681e-05	0.0022685798	0	0.39077333	0	9.604543e-05	0.002157075	0.3098669	9.505866e-05	0.24224235	0	0.0010232786	0.16610004	0	0.0011495849	0.00021544436	0.0044055907	0.0006867906	0.00068317243	0.0015495549	0.0027978164	0.0008621064	0.0016969122	0.022247674	0.0012081331	0	0	0.0026623004	0.00047924038	0.00014801521	0.0007927037	0	0.00024471848	0.0004437167	0.007911249	0.0009966358	7.696791e-05	0.00014801521	0.02006231	0.14146966	0.0015735662	0.0635301	0.0067804125	0.011770499	0.0006101516	9.834789e-05	0.0021514834	0.0014732447	0.08893445	0.00022333852	0.0007127755	0.3621712	0.002472512	0.031415734	0.3228794	0.0007344844	0.0008926962	0.0005213425	0.0015771843	0.0010943258	0.0032826485	0.0028747844	0.62191457	0.16550206	0.0041424525	0.0018015096	0.002467578	0.42546678	0.069511235	0.0010236074	0.002578754	0.00029307013	0.003043193	0.0016538233	0	0.0035987434	0.19606161	0.0011548476	0	0.001230171	0.50232154	0.00094006106	0.00018320994
EHA02488_bin.14	0.046095148	0.006514717	0.015865177	0.0033935467	0.09002855	0.30792153	0.0016468868	0.0037934808	0.3539434	0.0052871294	0.9074241	0.20221724	0.0053140726	0.0004824469	0.0154294595	0	0.012474578	0.017316729	0.005476993	0	0.0071642944	0.029164882	0.032278053	0.005878611	0.45762107	0.047374517	0.020184888	0.9955607	0.0044144313	0.0017891792	0.5457152	0.015256436	0.0032495703	0.0030917015	0.0023360364	0.029593023	0.03419437	0.011024291	0.00442243	0.4088329	0.000126295	0.0063231695	0	0.31457812	0	7.283012e-05	0.4749841	0.9760999	0.000126295	0.73467696	0.0004260351	0.006459147	0.20119846	0	0.008067303	0.0019062125	0.012582771	0.0046371315	0.011140061	0.88837373	0.017783178	0.009877953	0.0062398147	0.18027769	0.83650815	0	0	0.0036701327	0.0025061138	0.00196936	0.0045790356	0.0011572832	0.0019849364	0.0057097967	0.97249126	0.0035278404	0	0.003051287	0.013949703	0.47867867	0.0033893366	0.54678786	0.319046	0.059578825	0.0044005387	0.002043874	0.558447	0.0048922473	0.014840925	0.0051932503	0.0067778314	0.10364652	0.017564688	0.49070743	0.2035808	0.0066586933	0.0039505074	0.006056687	0.013581764	0.015105302	0.007275013	0.006843926	0.06700581	0.066357076	0.4104297	0.007548231	0.02073385	0.01580203	0.56166625	0.019697389	0.6251493	0.0015201708	0.010671507	0.017288102	0	0.023232386	0.17093691	0.0051397854	0.000126295	0.012654759	0.123909704	0.0074126744	0.0027086067
EHA02488_bin.151	0.0019090036	0.0023903765	0.0031264056	0.0013662566	0.0010612191	0.013123942	0.0001667172	0.00085144857	0.048078675	0.0014093099	0.00378503	0.0018893089	0.0046112877	0.000192366	0.002730681	0	0.0022515983	0.000895876	0.0011743486	0	0.0034502216	0.018003626	0.001920912	0.0022584684	0.118139744	0.0011738907	0.18833181	0.90019774	0.0036806029	0.0012709897	0.377745	0.0018430495	0.0009792346	0.001218318	0.0013025927	0.007437236	0.002051446	0.0019003013	0.00092198275	0.002759536	0	0.0038303735	0	0.0019667135	0	0	0.0030242684	0.0028786198	0	0.0043112887	0	0.0033806034	0.046582345	0	0.0040515945	0.00020977054	0.00062976964	0.002083049	0.0011587761	0.2330743	0.4719173	0.001125341	0.003723198	0.00063618185	0.0013992337	0	0	0.0070016645	0.0010030513	0.000112671514	0.0023766363	0	0.0003329764	0.0014093099	0.07519999	0.0020028965	0.00083175395	0.00072549464	0.09481858	0.0019332783	0.0031305277	0.098332	0.12921958	0.08363936	0.0026473226	0.00070442597	0.23100409	0.002719689	0.001668088	0.0009879369	0.0020574	0.10558237	0.002240148	0.80533296	0.011134327	0.0020015223	0.0017166375	0.0017088513	0.0010461046	0.0018673242	0.003011444	0.003648084	0.17333505	0.12365607	0.0048893024	0.0030196882	0.0027013682	0.1907286	0.0012480889	0.002312056	0.0017541947	0.00049831957	0.006167162	0.0016007599	0	0.8901155	0.033469852	0.0027485436	0	0.0017857978	0.0014477832	0.0019827439	0.0003270222
EHA02488_bin.158	0.020139655	0.017824363	0.010040807	0.0069537493	0.018827312	0.016594656	0.010586796	0.016623184	0.13700071	0.025698425	0.016794851	0.013861261	0.010190831	0.001029511	0.008227234	0	0.0060536033	0.016089	0.032837614	0	0.029382136	0.025259664	0.051582288	0.021027504	0.021219831	0.011770759	0.019684663	0.28526112	0.003575497	0.006631074	0.09381683	0.008333973	0.011872578	0.0044092387	0.004428422	0.06616121	0.007922758	0.017577438	0.0074648154	0.082226105	0	0.010435789	0	0.050663944	0	0	0.011448575	0.02219671	0	0.017517427	0.0010231165	0.010900618	0.04377709	0	0.00900195	0.001651743	0.006712727	0.02855233	0.012998991	0.014343306	0.018146053	0.009495309	0.016869126	0.010652709	0.014029485	0	0	0.0079021	0.003218882	0.0043541477	0.032635942	9.444152e-05	0.0016438728	0.0036035345	0.022148997	0.027766792	0	0.00811361	0.017145565	0.63002336	0.03425473	0.031343766	0.027547413	0.024146043	0.014064901	0.0010034412	0.091185756	0.017194752	0.0077117407	0.0303418	0.0077289566	0.019152446	0.009413656	0.01784994	0.036894172	0.012746654	0.015003906	0.03514553	0.007304954	0.01366746	0.017250335	0.025558239	0.01579928	0.027182436	0.025493309	0.009467763	0.009346268	0.014564654	0.021755982	0.007894721	0.017710738	0.0012498746	0.05516123	0.008857336	0	0.9854427	0.015740255	0.045833163	9.542529e-05	0.015111136	0.0122119775	0.0071298433	0.0055445046
EHA02488_bin.160	0.00459576	0.0009132656	0.006920841	0.00039777	0.05855424	0.014241236	0.000493645	0.0003393531	0.45022613	0.0015438113	0.2956439	0.11246189	0.0015826073	0	0.0051991036	0	0.0053984346	0.008118165	0.0018577464	0	0.0027616476	0.017156284	0.013660189	0.0010595309	0.45097798	0.3317843	0.15597087	0.9842337	0.00038216243	0.0003232996	0.0146715585	0.070157796	0.0013765874	0.0022479356	0.00061805965	0.1429234	0.06579526	0.0026220712	0.0021542902	0.10935687	0	0.0023085822	0	0.22997348	0.00012218495	0.00010925297	0.011570112	0.04045615	0	0.17147632	0	0.0017721277	0.077953555	0.00011192855	0.001289631	0.0012789286	0.03070365	0.0014024514	0.0072401273	0.015401101	0.45578286	0.1440904	0.0010573012	0.33788508	0.25270212	0	0	0.0032766971	0.0014662194	0.001038572	0.00060780323	0	0.00041962057	0.004045035	0.84823203	0.00020200651	0	0.000333556	0.69396996	0.13390712	0.002637233	0.04577744	0.010222064	0.052061047	0.0011228529	0.00040847232	0.025074672	0.0014809351	0.0068976525	0.001077368	0.0023264193	0.40342572	0.124506466	0.1541332	0.10018809	0.0017426963	0.0017538446	0.0023527292	0.0062501617	0.007053728	0.0028365639	0.00066131493	0.007639681	0.014839674	0.2344096	0.0024601985	0.2752653	0.5318434	0.27085283	0.0043023373	0.14282529	0.0010011139	0.001764547	0.09883469	0	0.26093933	0.026662184	0.001038572	0	0.13797401	0.06769805	0.0031157164	0.0007683382
EHA02488_bin.163	0.06963406	0.025625207	0.01100875	0.012260169	0.022672376	0.02881654	0.001966351	0.04418557	0.037531644	0.014267037	0.01592477	0.018193992	0.011202138	0.0009393543	0.011050991	0	0.014870188	0.17146593	0.6645847	0	0.008352466	0.8221712	0.17272137	0.03185299	0.08532665	0.056692578	0.01676384	0.15240385	0.009293832	0.013323084	0.017829629	0.0081987325	0.010334621	0.004322639	0.0012097528	0.7097999	0.013081421	0.018148303	0.005362854	0.94691455	0	0.031637765	0	0.19139265	0	4.3102827e-05	0.011977414	0.07986782	0	0.013925949	0.00050229166	0.016533671	0.033583425	0	0.00654186	0.0040620104	0.0049984916	0.0051479144	0.0087722875	0.022404276	0.23540926	0.40870878	0.13520582	0.009095847	0.10379161	0	0	0.008407351	0.008176607	0.0039321273	0.03530725	0.0009178029	0.008727461	0.011634603	0.30554274	0.02171693	0.00025085846	0.0054119914	0.016766714	0.3258778	0.01416675	0.07922156	0.20164107	0.09050301	0.006908234	0.0010465367	0.055633683	0.030534044	0.0074562146	0.0028022586	0.013421072	0.014388874	0.0132156145	0.011972529	0.019040244	0.021966638	0.23014152	0.008119424	0.008213675	0.008723726	0.010681456	0.028334651	0.017104927	0.016030516	0.054723926	0.006553354	0.0096696885	0.72010976	0.24478987	0.051621098	0.03492335	0.0017301475	0.7508823	0.011611614	0	0.9872795	0.070051864	0.011110186	7.126334e-05	0.007463111	0.013006135	0.0076133963	0.002230715
EHA02488_bin.164	0.006401791	0.0054244357	0.009815205	0.0014382623	0.0025868665	0.0023419494	0.0057133227	0.002819056	0.37871	0.009068882	0.008207622	0.01719358	0.0032082237	0.00038376803	0.002829084	0	0.0053499965	0.004048656	0.012806667	0	0.0017313916	0.008939674	0.0033987577	0.0034932534	0.008305974	0.41599336	0.006118304	0.9845671	0.000508348	0.0034338562	0.0043167155	0.02663543	0.0008979015	0.0006155716	0.0001889913	0.020124873	0.0065645548	0.002507413	0.0016114401	0.018599058	0	0.012245865	0	0.005012512	0	0	0.003778283	0.0067273187	0	0.0023936327	0	0.0063450933	0.0059678825	0	0.0015855985	0.0007787213	0.017006516	0.0029305222	0.07597797	0.0013630515	0.003273792	0.00085778907	0.006560312	0.0044644373	0.001639596	0	0	0.00059204415	0.0006630123	0.0012654703	0.013704955	0	0.00096771255	0.0028259985	0.027550688	0.004228777	0	0.0038002678	0.00064257043	0.0025247694	0.0025394259	0.014881714	0.023768548	0.0065826825	0.0008986729	0	0.0050503104	0.0066497936	0.0027357454	0.0016993788	0.001991737	0.01035248	0.0054248217	0.0032745635	0.005135935	0.00032514217	0.0095135905	0.0019404392	0.017351715	0.0043398575	0.0018093024	0.0036926584	0.0015832842	0.0043911547	0.029965535	0.00043892264	0.021988945	0.0019728376	0.010365594	0.001765333	0.026493879	0.00066108385	0.0067913444	0.0031611687	0	0.002521684	0.004624116	0.0013669084	0	0.00353568	0.024190115	0.002967549	0.00035676928
